jcp2022_id,broad_sample
JCP2022_908324,ccsbBroad304_08914
JCP2022_908325,ccsbBroad304_08915
JCP2022_908326,ccsbBroad304_08917
JCP2022_908327,ccsbBroad304_08918
JCP2022_908328,ccsbBroad304_08919
JCP2022_908329,ccsbBroad304_08920
JCP2022_908330,ccsbBroad304_08921
JCP2022_908331,ccsbBroad304_08922
JCP2022_908332,ccsbBroad304_08923
JCP2022_908333,ccsbBroad304_08924
JCP2022_908334,ccsbBroad304_08925
JCP2022_908335,ccsbBroad304_08926
JCP2022_908336,ccsbBroad304_08928
JCP2022_908337,ccsbBroad304_08929
JCP2022_908338,ccsbBroad304_08930
JCP2022_908339,ccsbBroad304_08931
JCP2022_908340,ccsbBroad304_08932
JCP2022_908341,ccsbBroad304_08933
JCP2022_908342,ccsbBroad304_08935
JCP2022_908343,ccsbBroad304_08936
JCP2022_908344,ccsbBroad304_08937
JCP2022_908345,ccsbBroad304_08938
JCP2022_908346,ccsbBroad304_08940
JCP2022_908347,ccsbBroad304_08941
JCP2022_908348,ccsbBroad304_08942
JCP2022_908349,ccsbBroad304_08943
JCP2022_908350,ccsbBroad304_08944
JCP2022_908351,ccsbBroad304_08945
JCP2022_908352,ccsbBroad304_08946
JCP2022_908353,ccsbBroad304_08947
JCP2022_908354,ccsbBroad304_08948
JCP2022_908355,ccsbBroad304_08949
JCP2022_908356,ccsbBroad304_08951
JCP2022_908357,ccsbBroad304_08952
JCP2022_908358,ccsbBroad304_08953
JCP2022_908359,ccsbBroad304_08954
JCP2022_908360,ccsbBroad304_08955
JCP2022_908361,ccsbBroad304_08956
JCP2022_908362,ccsbBroad304_08957
JCP2022_908363,ccsbBroad304_08958
JCP2022_908364,ccsbBroad304_08959
JCP2022_908365,ccsbBroad304_08960
JCP2022_908366,ccsbBroad304_08961
JCP2022_908367,ccsbBroad304_08962
JCP2022_908368,ccsbBroad304_08963
JCP2022_908369,ccsbBroad304_08964
JCP2022_908370,ccsbBroad304_08965
JCP2022_908371,ccsbBroad304_08966
JCP2022_908372,ccsbBroad304_08968
JCP2022_908373,ccsbBroad304_08969
JCP2022_908374,ccsbBroad304_08971
JCP2022_908375,ccsbBroad304_08972
JCP2022_908376,ccsbBroad304_08973
JCP2022_908377,ccsbBroad304_08974
JCP2022_908378,ccsbBroad304_08975
JCP2022_908379,ccsbBroad304_08976
JCP2022_908380,ccsbBroad304_08977
JCP2022_908381,ccsbBroad304_08978
JCP2022_908382,ccsbBroad304_08979
JCP2022_908383,ccsbBroad304_08982
JCP2022_908384,ccsbBroad304_08983
JCP2022_908385,ccsbBroad304_08984
JCP2022_908386,ccsbBroad304_08985
JCP2022_908387,ccsbBroad304_08986
JCP2022_908388,ccsbBroad304_08987
JCP2022_908389,ccsbBroad304_08988
JCP2022_908390,ccsbBroad304_08989
JCP2022_908391,ccsbBroad304_08990
JCP2022_908392,ccsbBroad304_08991
JCP2022_908393,ccsbBroad304_08992
JCP2022_908394,ccsbBroad304_08993
JCP2022_908395,ccsbBroad304_08994
JCP2022_908396,ccsbBroad304_08995
JCP2022_908397,ccsbBroad304_08996
JCP2022_908398,ccsbBroad304_08997
JCP2022_908399,ccsbBroad304_08998
JCP2022_908400,ccsbBroad304_08999
JCP2022_908401,ccsbBroad304_09000
JCP2022_908402,ccsbBroad304_09001
JCP2022_908403,ccsbBroad304_09002
JCP2022_908404,ccsbBroad304_09003
JCP2022_908405,ccsbBroad304_09005
JCP2022_908406,ccsbBroad304_09006
JCP2022_908407,ccsbBroad304_09007
JCP2022_908408,ccsbBroad304_09008
JCP2022_908409,ccsbBroad304_09009
JCP2022_908410,ccsbBroad304_09010
JCP2022_908411,ccsbBroad304_09011
JCP2022_908412,ccsbBroad304_09012
JCP2022_908413,ccsbBroad304_09013
JCP2022_908414,ccsbBroad304_09014
JCP2022_908415,ccsbBroad304_09015
JCP2022_908416,ccsbBroad304_09016
JCP2022_908417,ccsbBroad304_09017
JCP2022_908418,ccsbBroad304_09018
JCP2022_908419,ccsbBroad304_09019
JCP2022_908420,ccsbBroad304_09020
JCP2022_908421,ccsbBroad304_09021
JCP2022_908422,ccsbBroad304_09022
JCP2022_908423,ccsbBroad304_09023
JCP2022_908424,ccsbBroad304_09024
JCP2022_908425,ccsbBroad304_09025
JCP2022_908426,ccsbBroad304_09026
JCP2022_908427,ccsbBroad304_09027
JCP2022_908428,ccsbBroad304_09028
JCP2022_908429,ccsbBroad304_09029
JCP2022_908430,ccsbBroad304_09030
JCP2022_908431,ccsbBroad304_09031
JCP2022_908432,ccsbBroad304_09032
JCP2022_908433,ccsbBroad304_09033
JCP2022_908434,ccsbBroad304_09034
JCP2022_908435,ccsbBroad304_09035
JCP2022_908436,ccsbBroad304_09036
JCP2022_908437,ccsbBroad304_09037
JCP2022_908438,ccsbBroad304_09038
JCP2022_908439,ccsbBroad304_09039
JCP2022_908440,ccsbBroad304_09040
JCP2022_908441,ccsbBroad304_09041
JCP2022_908442,ccsbBroad304_09042
JCP2022_908443,ccsbBroad304_09043
JCP2022_908444,ccsbBroad304_09044
JCP2022_908445,ccsbBroad304_09045
JCP2022_908446,ccsbBroad304_09046
JCP2022_908447,ccsbBroad304_09047
JCP2022_908448,ccsbBroad304_09048
JCP2022_908449,ccsbBroad304_09049
JCP2022_908450,ccsbBroad304_09050
JCP2022_908451,ccsbBroad304_09051
JCP2022_908452,ccsbBroad304_09052
JCP2022_908453,ccsbBroad304_09053
JCP2022_908454,ccsbBroad304_09054
JCP2022_908455,ccsbBroad304_09055
JCP2022_908456,ccsbBroad304_09056
JCP2022_908457,ccsbBroad304_09057
JCP2022_908458,ccsbBroad304_09058
JCP2022_908459,ccsbBroad304_09059
JCP2022_908460,ccsbBroad304_09060
JCP2022_908461,ccsbBroad304_09061
JCP2022_908462,ccsbBroad304_09062
JCP2022_908463,ccsbBroad304_09063
JCP2022_908464,ccsbBroad304_09064
JCP2022_908465,ccsbBroad304_09066
JCP2022_908466,ccsbBroad304_09067
JCP2022_908467,ccsbBroad304_09068
JCP2022_908468,ccsbBroad304_09069
JCP2022_908469,ccsbBroad304_09070
JCP2022_908470,ccsbBroad304_09071
JCP2022_908471,ccsbBroad304_09072
JCP2022_908472,ccsbBroad304_09073
JCP2022_908473,ccsbBroad304_09074
JCP2022_908474,ccsbBroad304_09075
JCP2022_908475,ccsbBroad304_09076
JCP2022_908476,ccsbBroad304_09077
JCP2022_908477,ccsbBroad304_09079
JCP2022_908478,ccsbBroad304_09080
JCP2022_908479,ccsbBroad304_09081
JCP2022_908480,ccsbBroad304_09082
JCP2022_908481,ccsbBroad304_09083
JCP2022_908482,ccsbBroad304_09084
JCP2022_908483,ccsbBroad304_09085
JCP2022_908484,ccsbBroad304_09086
JCP2022_908485,ccsbBroad304_09087
JCP2022_908486,ccsbBroad304_09088
JCP2022_908487,ccsbBroad304_09089
JCP2022_908488,ccsbBroad304_09090
JCP2022_908489,ccsbBroad304_09091
JCP2022_908490,ccsbBroad304_09092
JCP2022_908491,ccsbBroad304_09093
JCP2022_908492,ccsbBroad304_09094
JCP2022_908493,ccsbBroad304_09095
JCP2022_908494,ccsbBroad304_09096
JCP2022_908495,ccsbBroad304_09097
JCP2022_908496,ccsbBroad304_09098
JCP2022_908497,ccsbBroad304_09099
JCP2022_908498,ccsbBroad304_09100
JCP2022_908499,ccsbBroad304_09101
JCP2022_908500,ccsbBroad304_09102
JCP2022_908501,ccsbBroad304_09103
JCP2022_908502,ccsbBroad304_09104
JCP2022_908503,ccsbBroad304_09105
JCP2022_908504,ccsbBroad304_09106
JCP2022_908505,ccsbBroad304_09107
JCP2022_908506,ccsbBroad304_09108
JCP2022_908507,ccsbBroad304_09109
JCP2022_908508,ccsbBroad304_09110
JCP2022_908509,ccsbBroad304_09111
JCP2022_908510,ccsbBroad304_09112
JCP2022_908511,ccsbBroad304_09113
JCP2022_908512,ccsbBroad304_09114
JCP2022_908513,ccsbBroad304_09115
JCP2022_908514,ccsbBroad304_09116
JCP2022_908515,ccsbBroad304_09117
JCP2022_908516,ccsbBroad304_09118
JCP2022_908517,ccsbBroad304_09119
JCP2022_908518,ccsbBroad304_09120
JCP2022_908519,ccsbBroad304_09121
JCP2022_908520,ccsbBroad304_09122
JCP2022_908521,ccsbBroad304_09123
JCP2022_908522,ccsbBroad304_09124
JCP2022_908523,ccsbBroad304_09125
JCP2022_908524,ccsbBroad304_09126
JCP2022_908525,ccsbBroad304_09127
JCP2022_908526,ccsbBroad304_09128
JCP2022_908527,ccsbBroad304_09129
JCP2022_908528,ccsbBroad304_09130
JCP2022_908529,ccsbBroad304_09131
JCP2022_908530,ccsbBroad304_09132
JCP2022_908531,ccsbBroad304_09134
JCP2022_908532,ccsbBroad304_09135
JCP2022_908533,ccsbBroad304_09136
JCP2022_908534,ccsbBroad304_09137
JCP2022_908535,ccsbBroad304_09138
JCP2022_908536,ccsbBroad304_09139
JCP2022_908537,ccsbBroad304_09140
JCP2022_908538,ccsbBroad304_09141
JCP2022_908539,ccsbBroad304_09142
JCP2022_908540,ccsbBroad304_09143
JCP2022_908541,ccsbBroad304_09144
JCP2022_908542,ccsbBroad304_09145
JCP2022_908543,ccsbBroad304_09146
JCP2022_908544,ccsbBroad304_09147
JCP2022_908545,ccsbBroad304_09149
JCP2022_908546,ccsbBroad304_09150
JCP2022_908547,ccsbBroad304_09151
JCP2022_908548,ccsbBroad304_09152
JCP2022_908549,ccsbBroad304_09153
JCP2022_908550,ccsbBroad304_09154
JCP2022_908551,ccsbBroad304_09155
JCP2022_908552,ccsbBroad304_09156
JCP2022_908553,ccsbBroad304_09157
JCP2022_908554,ccsbBroad304_09158
JCP2022_908555,ccsbBroad304_09159
JCP2022_908556,ccsbBroad304_09160
JCP2022_908557,ccsbBroad304_09161
JCP2022_908558,ccsbBroad304_09162
JCP2022_908559,ccsbBroad304_09163
JCP2022_908560,ccsbBroad304_09164
JCP2022_908561,ccsbBroad304_09165
JCP2022_908562,ccsbBroad304_09166
JCP2022_908563,ccsbBroad304_09167
JCP2022_908564,ccsbBroad304_09168
JCP2022_908565,ccsbBroad304_09169
JCP2022_908566,ccsbBroad304_09170
JCP2022_908567,ccsbBroad304_09171
JCP2022_908568,ccsbBroad304_09172
JCP2022_908569,ccsbBroad304_09173
JCP2022_908570,ccsbBroad304_09174
JCP2022_908571,ccsbBroad304_09175
JCP2022_908572,ccsbBroad304_09176
JCP2022_908573,ccsbBroad304_09177
JCP2022_908574,ccsbBroad304_09178
JCP2022_908575,ccsbBroad304_09179
JCP2022_908576,ccsbBroad304_09180
JCP2022_908577,ccsbBroad304_09181
JCP2022_908578,ccsbBroad304_09182
JCP2022_908579,ccsbBroad304_09183
JCP2022_908580,ccsbBroad304_09184
JCP2022_908581,ccsbBroad304_09185
JCP2022_908582,ccsbBroad304_09187
JCP2022_908583,ccsbBroad304_09188
JCP2022_908584,ccsbBroad304_09189
JCP2022_908585,ccsbBroad304_09190
JCP2022_908586,ccsbBroad304_09191
JCP2022_908587,ccsbBroad304_09192
JCP2022_908588,ccsbBroad304_09193
JCP2022_908589,ccsbBroad304_09195
JCP2022_908590,ccsbBroad304_09196
JCP2022_908591,ccsbBroad304_09197
JCP2022_908592,ccsbBroad304_09198
JCP2022_908593,ccsbBroad304_09199
JCP2022_908594,ccsbBroad304_09200
JCP2022_908595,ccsbBroad304_09201
JCP2022_908596,ccsbBroad304_09202
JCP2022_908597,ccsbBroad304_09203
JCP2022_908598,ccsbBroad304_09204
JCP2022_908599,ccsbBroad304_09205
JCP2022_908600,ccsbBroad304_09206
JCP2022_908601,ccsbBroad304_09207
JCP2022_908602,ccsbBroad304_09208
JCP2022_908603,ccsbBroad304_09209
JCP2022_908604,ccsbBroad304_09210
JCP2022_908605,ccsbBroad304_09211
JCP2022_908606,ccsbBroad304_09213
JCP2022_908607,ccsbBroad304_09214
JCP2022_908608,ccsbBroad304_09215
JCP2022_908609,ccsbBroad304_09216
JCP2022_908610,ccsbBroad304_09217
JCP2022_908611,ccsbBroad304_09218
JCP2022_908612,ccsbBroad304_09219
JCP2022_908613,ccsbBroad304_09221
JCP2022_908614,ccsbBroad304_09222
JCP2022_908615,ccsbBroad304_09223
JCP2022_908616,ccsbBroad304_09224
JCP2022_908617,ccsbBroad304_09225
JCP2022_908618,ccsbBroad304_09226
JCP2022_908619,ccsbBroad304_09227
JCP2022_908620,ccsbBroad304_09228
JCP2022_908621,ccsbBroad304_09229
JCP2022_908622,ccsbBroad304_09230
JCP2022_908623,ccsbBroad304_09231
JCP2022_908624,ccsbBroad304_09232
JCP2022_908625,ccsbBroad304_09233
JCP2022_908626,ccsbBroad304_09234
JCP2022_908627,ccsbBroad304_09235
JCP2022_908628,ccsbBroad304_09236
JCP2022_908629,ccsbBroad304_09237
JCP2022_908630,ccsbBroad304_09238
JCP2022_908631,ccsbBroad304_09239
JCP2022_908632,ccsbBroad304_09240
JCP2022_908633,ccsbBroad304_09241
JCP2022_908634,ccsbBroad304_09242
JCP2022_908635,ccsbBroad304_09243
JCP2022_908636,ccsbBroad304_09246
JCP2022_908637,ccsbBroad304_09247
JCP2022_908638,ccsbBroad304_09248
JCP2022_908639,ccsbBroad304_09249
JCP2022_908640,ccsbBroad304_09250
JCP2022_908641,ccsbBroad304_09251
JCP2022_908642,ccsbBroad304_09252
JCP2022_908643,ccsbBroad304_09253
JCP2022_908644,ccsbBroad304_09254
JCP2022_908645,ccsbBroad304_09255
JCP2022_908646,ccsbBroad304_09256
JCP2022_908647,ccsbBroad304_09257
JCP2022_908648,ccsbBroad304_09258
JCP2022_908649,ccsbBroad304_09259
JCP2022_908650,ccsbBroad304_09260
JCP2022_908651,ccsbBroad304_09262
JCP2022_908652,ccsbBroad304_09263
JCP2022_908653,ccsbBroad304_09264
JCP2022_908654,ccsbBroad304_09265
JCP2022_908655,ccsbBroad304_09266
JCP2022_908656,ccsbBroad304_09267
JCP2022_908657,ccsbBroad304_09268
JCP2022_908658,ccsbBroad304_09269
JCP2022_908659,ccsbBroad304_09272
JCP2022_908660,ccsbBroad304_09274
JCP2022_908661,ccsbBroad304_09275
JCP2022_908662,ccsbBroad304_09276
JCP2022_908663,ccsbBroad304_09278
JCP2022_908664,ccsbBroad304_09279
JCP2022_908665,ccsbBroad304_09280
JCP2022_908666,ccsbBroad304_09281
JCP2022_908667,ccsbBroad304_09282
JCP2022_908668,ccsbBroad304_09283
JCP2022_908669,ccsbBroad304_09284
JCP2022_908670,ccsbBroad304_09285
JCP2022_908671,ccsbBroad304_09287
JCP2022_908672,ccsbBroad304_09288
JCP2022_908673,ccsbBroad304_09290
JCP2022_908674,ccsbBroad304_09291
JCP2022_908675,ccsbBroad304_09292
JCP2022_908676,ccsbBroad304_09293
JCP2022_908677,ccsbBroad304_09295
JCP2022_908678,ccsbBroad304_09296
JCP2022_908679,ccsbBroad304_09297
JCP2022_908680,ccsbBroad304_09298
JCP2022_908681,ccsbBroad304_09299
JCP2022_908682,ccsbBroad304_09300
JCP2022_908683,ccsbBroad304_09301
JCP2022_908684,ccsbBroad304_09302
JCP2022_908685,ccsbBroad304_09303
JCP2022_908686,ccsbBroad304_09305
JCP2022_908687,ccsbBroad304_09306
JCP2022_908688,ccsbBroad304_09307
JCP2022_908689,ccsbBroad304_09308
JCP2022_908690,ccsbBroad304_09309
JCP2022_908691,ccsbBroad304_09310
JCP2022_908692,ccsbBroad304_09312
JCP2022_908693,ccsbBroad304_09313
JCP2022_908694,ccsbBroad304_09314
JCP2022_908695,ccsbBroad304_09315
JCP2022_908696,ccsbBroad304_09316
JCP2022_908697,ccsbBroad304_09317
JCP2022_908698,ccsbBroad304_09318
JCP2022_908699,ccsbBroad304_09319
JCP2022_908700,ccsbBroad304_09320
JCP2022_908701,ccsbBroad304_09321
JCP2022_908702,ccsbBroad304_09322
JCP2022_908703,ccsbBroad304_09323
JCP2022_908704,ccsbBroad304_09324
JCP2022_908705,ccsbBroad304_09325
JCP2022_908706,ccsbBroad304_09326
JCP2022_908707,ccsbBroad304_09327
JCP2022_908708,ccsbBroad304_09328
JCP2022_908709,ccsbBroad304_09329
JCP2022_908710,ccsbBroad304_09330
JCP2022_908711,ccsbBroad304_09331
JCP2022_908712,ccsbBroad304_09332
JCP2022_908713,ccsbBroad304_09333
JCP2022_908714,ccsbBroad304_09334
JCP2022_908715,ccsbBroad304_09335
JCP2022_908716,ccsbBroad304_09336
JCP2022_908717,ccsbBroad304_09337
JCP2022_908718,ccsbBroad304_09338
JCP2022_908719,ccsbBroad304_09340
JCP2022_908720,ccsbBroad304_09341
JCP2022_908721,ccsbBroad304_09342
JCP2022_908722,ccsbBroad304_09343
JCP2022_908723,ccsbBroad304_09344
JCP2022_908724,ccsbBroad304_09345
JCP2022_908725,ccsbBroad304_09346
JCP2022_908726,ccsbBroad304_09347
JCP2022_908727,ccsbBroad304_09348
JCP2022_908728,ccsbBroad304_09349
JCP2022_908729,ccsbBroad304_09350
JCP2022_908730,ccsbBroad304_09351
JCP2022_908731,ccsbBroad304_09352
JCP2022_908732,ccsbBroad304_09353
JCP2022_908733,ccsbBroad304_09354
JCP2022_908734,ccsbBroad304_09355
JCP2022_908735,ccsbBroad304_09356
JCP2022_908736,ccsbBroad304_09357
JCP2022_908737,ccsbBroad304_09358
JCP2022_908738,ccsbBroad304_09359
JCP2022_908739,ccsbBroad304_09361
JCP2022_908740,ccsbBroad304_09363
JCP2022_908741,ccsbBroad304_09365
JCP2022_908742,ccsbBroad304_09366
JCP2022_908743,ccsbBroad304_09367
JCP2022_908744,ccsbBroad304_09368
JCP2022_908745,ccsbBroad304_09369
JCP2022_908746,ccsbBroad304_09370
JCP2022_908747,ccsbBroad304_09371
JCP2022_908748,ccsbBroad304_09372
JCP2022_908749,ccsbBroad304_09374
JCP2022_908750,ccsbBroad304_09375
JCP2022_908751,ccsbBroad304_09376
JCP2022_908752,ccsbBroad304_09377
JCP2022_908753,ccsbBroad304_09378
JCP2022_908754,ccsbBroad304_09379
JCP2022_908755,ccsbBroad304_09380
JCP2022_908756,ccsbBroad304_09381
JCP2022_908757,ccsbBroad304_09382
JCP2022_908758,ccsbBroad304_09383
JCP2022_908759,ccsbBroad304_09385
JCP2022_908760,ccsbBroad304_09386
JCP2022_908761,ccsbBroad304_09387
JCP2022_908762,ccsbBroad304_09388
JCP2022_908763,ccsbBroad304_09389
JCP2022_908764,ccsbBroad304_09390
JCP2022_908765,ccsbBroad304_09391
JCP2022_908766,ccsbBroad304_09392
JCP2022_908767,ccsbBroad304_09393
JCP2022_908768,ccsbBroad304_09394
JCP2022_908769,ccsbBroad304_09395
JCP2022_908770,ccsbBroad304_09396
JCP2022_908771,ccsbBroad304_09397
JCP2022_908772,ccsbBroad304_09398
JCP2022_908773,ccsbBroad304_09399
JCP2022_908774,ccsbBroad304_09400
JCP2022_908775,ccsbBroad304_09401
JCP2022_908776,ccsbBroad304_09402
JCP2022_908777,ccsbBroad304_09403
JCP2022_908778,ccsbBroad304_09405
JCP2022_908779,ccsbBroad304_09406
JCP2022_908780,ccsbBroad304_09407
JCP2022_908781,ccsbBroad304_09408
JCP2022_908782,ccsbBroad304_09409
JCP2022_908783,ccsbBroad304_09412
JCP2022_908784,ccsbBroad304_09413
JCP2022_908785,ccsbBroad304_09414
JCP2022_908786,ccsbBroad304_09415
JCP2022_908787,ccsbBroad304_09417
JCP2022_908788,ccsbBroad304_09418
JCP2022_908789,ccsbBroad304_09419
JCP2022_908790,ccsbBroad304_09421
JCP2022_908791,ccsbBroad304_09422
JCP2022_908792,ccsbBroad304_09423
JCP2022_908793,ccsbBroad304_09424
JCP2022_908794,ccsbBroad304_09425
JCP2022_908795,ccsbBroad304_09426
JCP2022_908796,ccsbBroad304_09427
JCP2022_908797,ccsbBroad304_09428
JCP2022_908798,ccsbBroad304_09430
JCP2022_908799,ccsbBroad304_09431
JCP2022_908800,ccsbBroad304_09432
JCP2022_908801,ccsbBroad304_09433
JCP2022_908802,ccsbBroad304_09434
JCP2022_908803,ccsbBroad304_09435
JCP2022_908804,ccsbBroad304_09436
JCP2022_908805,ccsbBroad304_09437
JCP2022_908806,ccsbBroad304_09438
JCP2022_908807,ccsbBroad304_09439
JCP2022_908808,ccsbBroad304_09441
JCP2022_908809,ccsbBroad304_09442
JCP2022_908810,ccsbBroad304_09444
JCP2022_908811,ccsbBroad304_09445
JCP2022_908812,ccsbBroad304_09446
JCP2022_908813,ccsbBroad304_09447
JCP2022_908814,ccsbBroad304_09448
JCP2022_908815,ccsbBroad304_09449
JCP2022_908816,ccsbBroad304_09450
JCP2022_908817,ccsbBroad304_09451
JCP2022_908818,ccsbBroad304_09452
JCP2022_908819,ccsbBroad304_09453
JCP2022_908820,ccsbBroad304_09454
JCP2022_908821,ccsbBroad304_09455
JCP2022_908822,ccsbBroad304_09456
JCP2022_908823,ccsbBroad304_09457
JCP2022_908824,ccsbBroad304_09458
JCP2022_908825,ccsbBroad304_09459
JCP2022_908826,ccsbBroad304_09460
JCP2022_908827,ccsbBroad304_09461
JCP2022_908828,ccsbBroad304_09462
JCP2022_908829,ccsbBroad304_09463
JCP2022_908830,ccsbBroad304_09464
JCP2022_908831,ccsbBroad304_09465
JCP2022_908832,ccsbBroad304_09466
JCP2022_908833,ccsbBroad304_09469
JCP2022_908834,ccsbBroad304_09470
JCP2022_908835,ccsbBroad304_09471
JCP2022_908836,ccsbBroad304_09472
JCP2022_908837,ccsbBroad304_09473
JCP2022_908838,ccsbBroad304_09474
JCP2022_908839,ccsbBroad304_09476
JCP2022_908840,ccsbBroad304_09477
JCP2022_908841,ccsbBroad304_09478
JCP2022_908842,ccsbBroad304_09479
JCP2022_908843,ccsbBroad304_09480
JCP2022_908844,ccsbBroad304_09481
JCP2022_908845,ccsbBroad304_09482
JCP2022_908846,ccsbBroad304_09483
JCP2022_908847,ccsbBroad304_09484
JCP2022_908848,ccsbBroad304_09485
JCP2022_908849,ccsbBroad304_09486
JCP2022_908850,ccsbBroad304_09487
JCP2022_908851,ccsbBroad304_09488
JCP2022_908852,ccsbBroad304_09489
JCP2022_908853,ccsbBroad304_09490
JCP2022_908854,ccsbBroad304_09491
JCP2022_908855,ccsbBroad304_09492
JCP2022_908856,ccsbBroad304_09493
JCP2022_908857,ccsbBroad304_09494
JCP2022_908858,ccsbBroad304_09495
JCP2022_908859,ccsbBroad304_09496
JCP2022_908860,ccsbBroad304_09497
JCP2022_908861,ccsbBroad304_09498
JCP2022_908862,ccsbBroad304_09499
JCP2022_908863,ccsbBroad304_09500
JCP2022_908864,ccsbBroad304_09501
JCP2022_908865,ccsbBroad304_09502
JCP2022_908866,ccsbBroad304_09503
JCP2022_908867,ccsbBroad304_09504
JCP2022_908868,ccsbBroad304_09506
JCP2022_908869,ccsbBroad304_09507
JCP2022_908870,ccsbBroad304_09508
JCP2022_908871,ccsbBroad304_09509
JCP2022_908872,ccsbBroad304_09510
JCP2022_908873,ccsbBroad304_09511
JCP2022_908874,ccsbBroad304_09512
JCP2022_908875,ccsbBroad304_09513
JCP2022_908876,ccsbBroad304_09514
JCP2022_908877,ccsbBroad304_09515
JCP2022_908878,ccsbBroad304_09516
JCP2022_908879,ccsbBroad304_09517
JCP2022_908880,ccsbBroad304_09518
JCP2022_908881,ccsbBroad304_09519
JCP2022_908882,ccsbBroad304_09520
JCP2022_908883,ccsbBroad304_09521
JCP2022_908884,ccsbBroad304_09522
JCP2022_908885,ccsbBroad304_09523
JCP2022_908886,ccsbBroad304_09524
JCP2022_908887,ccsbBroad304_09525
JCP2022_908888,ccsbBroad304_09526
JCP2022_908889,ccsbBroad304_09527
JCP2022_908890,ccsbBroad304_09528
JCP2022_908891,ccsbBroad304_09530
JCP2022_908892,ccsbBroad304_09531
JCP2022_908893,ccsbBroad304_09532
JCP2022_908894,ccsbBroad304_09534
JCP2022_908895,ccsbBroad304_09536
JCP2022_908896,ccsbBroad304_09537
JCP2022_908897,ccsbBroad304_09538
JCP2022_908898,ccsbBroad304_09539
JCP2022_908899,ccsbBroad304_09540
JCP2022_908900,ccsbBroad304_09541
JCP2022_908901,ccsbBroad304_09542
JCP2022_908902,ccsbBroad304_09543
JCP2022_908903,ccsbBroad304_09544
JCP2022_908904,ccsbBroad304_09545
JCP2022_908905,ccsbBroad304_09546
JCP2022_908906,ccsbBroad304_09547
JCP2022_908907,ccsbBroad304_09548
JCP2022_908908,ccsbBroad304_09549
JCP2022_908909,ccsbBroad304_09550
JCP2022_908910,ccsbBroad304_09551
JCP2022_908911,ccsbBroad304_09552
JCP2022_908912,ccsbBroad304_09553
JCP2022_908913,ccsbBroad304_09554
JCP2022_908914,ccsbBroad304_09555
JCP2022_908915,ccsbBroad304_09556
JCP2022_908916,ccsbBroad304_09557
JCP2022_908917,ccsbBroad304_09558
JCP2022_908918,ccsbBroad304_09560
JCP2022_908919,ccsbBroad304_09561
JCP2022_908920,ccsbBroad304_09562
JCP2022_908921,ccsbBroad304_09563
JCP2022_908922,ccsbBroad304_09564
JCP2022_908923,ccsbBroad304_09565
JCP2022_908924,ccsbBroad304_09566
JCP2022_908925,ccsbBroad304_09567
JCP2022_908926,ccsbBroad304_09568
JCP2022_908927,ccsbBroad304_09569
JCP2022_908928,ccsbBroad304_09570
JCP2022_908929,ccsbBroad304_09571
JCP2022_908930,ccsbBroad304_09572
JCP2022_908931,ccsbBroad304_09573
JCP2022_908932,ccsbBroad304_09574
JCP2022_908933,ccsbBroad304_09576
JCP2022_908934,ccsbBroad304_09577
JCP2022_908935,ccsbBroad304_09578
JCP2022_908936,ccsbBroad304_09579
JCP2022_908937,ccsbBroad304_09580
JCP2022_908938,ccsbBroad304_09581
JCP2022_908939,ccsbBroad304_09583
JCP2022_908940,ccsbBroad304_09584
JCP2022_908941,ccsbBroad304_09585
JCP2022_908942,ccsbBroad304_09586
JCP2022_908943,ccsbBroad304_09587
JCP2022_908944,ccsbBroad304_09588
JCP2022_908945,ccsbBroad304_09590
JCP2022_908946,ccsbBroad304_09591
JCP2022_908947,ccsbBroad304_09592
JCP2022_908948,ccsbBroad304_09593
JCP2022_908949,ccsbBroad304_09594
JCP2022_908950,ccsbBroad304_09595
JCP2022_908951,ccsbBroad304_09597
JCP2022_908952,ccsbBroad304_09598
JCP2022_908953,ccsbBroad304_09599
JCP2022_908954,ccsbBroad304_09600
JCP2022_908955,ccsbBroad304_09601
JCP2022_908956,ccsbBroad304_09602
JCP2022_908957,ccsbBroad304_09603
JCP2022_908958,ccsbBroad304_09604
JCP2022_908959,ccsbBroad304_09605
JCP2022_908960,ccsbBroad304_09606
JCP2022_908961,ccsbBroad304_09607
JCP2022_908962,ccsbBroad304_09608
JCP2022_908963,ccsbBroad304_09610
JCP2022_908964,ccsbBroad304_09611
JCP2022_908965,ccsbBroad304_09612
JCP2022_908966,ccsbBroad304_09613
JCP2022_908967,ccsbBroad304_09614
JCP2022_908968,ccsbBroad304_09616
JCP2022_908969,ccsbBroad304_09617
JCP2022_908970,ccsbBroad304_09618
JCP2022_908971,ccsbBroad304_09620
JCP2022_908972,ccsbBroad304_09621
JCP2022_908973,ccsbBroad304_09622
JCP2022_908974,ccsbBroad304_09623
JCP2022_908975,ccsbBroad304_09624
JCP2022_908976,ccsbBroad304_09625
JCP2022_908977,ccsbBroad304_09626
JCP2022_908978,ccsbBroad304_09627
JCP2022_908979,ccsbBroad304_09628
JCP2022_908980,ccsbBroad304_09629
JCP2022_908981,ccsbBroad304_09630
JCP2022_908982,ccsbBroad304_09632
JCP2022_908983,ccsbBroad304_09633
JCP2022_908984,ccsbBroad304_09634
JCP2022_908985,ccsbBroad304_09635
JCP2022_908986,ccsbBroad304_09636
JCP2022_908987,ccsbBroad304_09637
JCP2022_908988,ccsbBroad304_09638
JCP2022_908989,ccsbBroad304_09639
