jcp2022_id,broad_sample
JCP2022_801773,DGKE_8526
JCP2022_801774,DGKG_1608
JCP2022_801775,DGKH_160851
JCP2022_801776,DGKI_9162
JCP2022_801777,DGKK_139189
JCP2022_801778,DGKQ_1609
JCP2022_801779,DGUOK_1716
JCP2022_801780,DHCR24_1718
JCP2022_801781,DHCR7_1717
JCP2022_801782,DHDDS_79947
JCP2022_801783,DHDH_27294
JCP2022_801784,DHFR_1719
JCP2022_801785,DHH_50846
JCP2022_801786,DHODH_1723
JCP2022_801787,DHPS_1725
JCP2022_801788,DHRS1_115817
JCP2022_801789,DHRS11_79154
JCP2022_801790,DHRS13_147015
JCP2022_801791,DHRS2_10202
JCP2022_801792,DHRS3_9249
JCP2022_801793,DHRS4_10901
JCP2022_801794,DHRS7_51635
JCP2022_801795,DHRS9_10170
JCP2022_801796,DHTKD1_55526
JCP2022_801797,DHX15_1665
JCP2022_801798,DHX16_8449
JCP2022_801799,DHX29_54505
JCP2022_801800,DHX30_22907
JCP2022_801801,DHX32_55760
JCP2022_801802,DHX33_56919
JCP2022_801803,DHX34_9704
JCP2022_801804,DHX35_60625
JCP2022_801805,DHX36_170506
JCP2022_801806,DHX37_57647
JCP2022_801807,DHX38_9785
JCP2022_801808,DHX40_79665
JCP2022_801809,DHX58_79132
JCP2022_801810,DHX8_1659
JCP2022_801811,DHX9_1660
JCP2022_801812,DIABLO_56616
JCP2022_801813,DIAPH3_81624
JCP2022_801814,DIDO1_11083
JCP2022_801815,DIMT1_27292
JCP2022_801816,DIO1_1733
JCP2022_801817,DIO2_1734
JCP2022_801818,DIO3_1735
JCP2022_801819,DIRAS1_148252
JCP2022_801820,DIRAS2_54769
JCP2022_801821,DIRAS3_9077
JCP2022_801822,DIS3_22894
JCP2022_801823,DKC1_1736
JCP2022_801824,DLAT_1737
JCP2022_801825,DLD_1738
JCP2022_801826,DLEC1_9940
JCP2022_801827,DLG1_1739
JCP2022_801828,DLG2_1740
JCP2022_801829,DLG3_1741
JCP2022_801830,DLG4_1742
JCP2022_801831,DLG5_9231
JCP2022_801832,DLL1_28514
JCP2022_801833,DLST_1743
JCP2022_801834,DLX1_1745
JCP2022_801835,DLX2_1746
JCP2022_801836,DLX3_1747
JCP2022_801837,DLX4_1748
JCP2022_801838,DLX5_1749
JCP2022_801839,DLX6_1750
JCP2022_801840,DMAP1_55929
JCP2022_801841,DMBT1_1755
JCP2022_801842,DMBX1_127343
JCP2022_801843,DMC1_11144
JCP2022_801844,DMGDH_29958
JCP2022_801845,DMPK_1760
JCP2022_801846,DMRT1_1761
JCP2022_801847,DMRT2_10655
JCP2022_801848,DMRT3_58524
JCP2022_801849,DMRTA1_63951
JCP2022_801850,DMRTA2_63950
JCP2022_801851,DMRTB1_63948
JCP2022_801852,DMRTC2_63946
JCP2022_801853,DMTF1_9988
JCP2022_801854,DNA2_1763
JCP2022_801855,DNAH11_8701
JCP2022_801856,DNAH3_55567
JCP2022_801857,DNAH5_1767
JCP2022_801858,DNAH7_56171
JCP2022_801859,DNAI1_27019
JCP2022_801860,DNAJA1_3301
JCP2022_801861,DNAJA2_10294
JCP2022_801862,DNAJA4_55466
JCP2022_801863,DNAJB14_79982
JCP2022_801864,DNAJC10_54431
JCP2022_801865,DNAJC14_85406
JCP2022_801866,DNAJC18_202052
JCP2022_801867,DNAJC27_51277
JCP2022_801868,DNAJC5B_85479
JCP2022_801869,DNAL4_10126
JCP2022_801870,DNASE1_1773
JCP2022_801871,DNASE1L1_1774
JCP2022_801872,DNASE1L2_1775
JCP2022_801873,DNASE1L3_1776
JCP2022_801874,DNASE2_1777
JCP2022_801875,DNASE2B_58511
JCP2022_801876,DNM1_1759
JCP2022_801877,DNM1L_10059
JCP2022_801878,DNM3_26052
JCP2022_801879,DNMT1_1786
JCP2022_801880,DNMT3B_1789
JCP2022_801881,DNMT3L_29947
JCP2022_801882,DNPEP_23549
JCP2022_801883,DNPH1_10591
JCP2022_801884,DNTT_1791
JCP2022_801885,DOHH_83475
JCP2022_801886,DOLK_22845
JCP2022_801887,DOLPP1_57171
JCP2022_801888,DOT1L_84444
JCP2022_801889,DPAGT1_1798
JCP2022_801890,DPEP1_1800
JCP2022_801891,DPEP2_64174
JCP2022_801892,DPEP3_64180
JCP2022_801893,DPF1_8193
JCP2022_801894,DPF2_5977
JCP2022_801895,DPF3_8110
JCP2022_801896,DPH5_51611
JCP2022_801897,DPM1_8813
JCP2022_801898,DPP10_57628
JCP2022_801899,DPP3_10072
JCP2022_801900,DPP4_1803
JCP2022_801901,DPP6_1804
JCP2022_801902,DPP7_29952
JCP2022_801903,DPP8_54878
JCP2022_801904,DPP9_91039
JCP2022_801905,DPYD_1806
JCP2022_801906,DPYS_1807
JCP2022_801907,DPYSL2_1808
JCP2022_801908,DPYSL3_1809
JCP2022_801909,DPYSL4_10570
JCP2022_801910,DPYSL5_56896
JCP2022_801911,DR1_1810
JCP2022_801912,DRAP1_10589
JCP2022_801913,DRD1_1812
JCP2022_801914,DRD2_1813
JCP2022_801915,DRD3_1814
JCP2022_801916,DRD4_1815
JCP2022_801917,DRD5_1816
JCP2022_801918,DRG1_4733
JCP2022_801919,DRG2_1819
JCP2022_801920,DRGX_644168
JCP2022_801921,DROSHA_29102
JCP2022_801922,DSEL_92126
JCP2022_801923,DSTYK_25778
JCP2022_801924,DTX1_1840
JCP2022_801925,DTX2_113878
JCP2022_801926,DTX3_196403
JCP2022_801927,DTX3L_151636
JCP2022_801928,DTX4_23220
JCP2022_801929,DTYMK_1841
JCP2022_801930,DUOX1_53905
JCP2022_801931,DUOX2_50506
JCP2022_801932,DUSP1_1843
JCP2022_801933,DUSP10_11221
JCP2022_801934,DUSP11_8446
JCP2022_801935,DUSP12_11266
JCP2022_801936,DUSP13_51207
JCP2022_801937,DUSP14_11072
JCP2022_801938,DUSP15_128853
JCP2022_801939,DUSP16_80824
JCP2022_801940,DUSP18_150290
JCP2022_801941,DUSP19_142679
JCP2022_801942,DUSP2_1844
JCP2022_801943,DUSP21_63904
JCP2022_801944,DUSP22_56940
JCP2022_801945,DUSP23_54935
JCP2022_801946,DUSP3_1845
JCP2022_801947,DUSP4_1846
JCP2022_801948,DUSP5_1847
JCP2022_801949,DUSP6_1848
JCP2022_801950,DUSP7_1849
JCP2022_801951,DUSP8_1850
JCP2022_801952,DUSP9_1852
JCP2022_801953,DUT_1854
JCP2022_801954,DYNC1H1_1778
JCP2022_801955,DYNC1I1_1780
JCP2022_801956,DYNC1I2_1781
JCP2022_801957,DYNC1LI1_51143
JCP2022_801958,DYNC1LI2_1783
JCP2022_801959,DYNLL1_8655
JCP2022_801960,DYNLRB1_83658
JCP2022_801961,DYNLRB2_83657
JCP2022_801962,DYRK1A_1859
JCP2022_801963,DYRK1B_9149
JCP2022_801964,DYRK2_8445
JCP2022_801965,DYRK3_8444
JCP2022_801966,DYRK4_8798
JCP2022_801967,DZIP3_9666
JCP2022_801968,E2F1_1869
JCP2022_801969,E2F2_1870
JCP2022_801970,E2F3_1871
JCP2022_801971,E2F4_1874
JCP2022_801972,E2F5_1875
JCP2022_801973,E2F6_1876
JCP2022_801974,E2F7_144455
JCP2022_801975,E2F8_79733
JCP2022_801976,E4F1_1877
JCP2022_801977,EAF1_85403
JCP2022_801978,EAF2_55840
JCP2022_801979,EBF1_1879
JCP2022_801980,EBF2_64641
JCP2022_801981,EBF3_253738
JCP2022_801982,EBF4_57593
JCP2022_801983,EBI3_10148
JCP2022_801984,EBP_10682
JCP2022_801985,EBPL_84650
JCP2022_801986,ECD_11319
JCP2022_801987,ECE1_1889
JCP2022_801988,ECE2_9718
JCP2022_801989,ECEL1_9427
JCP2022_801990,ECH1_1891
JCP2022_801991,ECHDC3_79746
JCP2022_801992,ECHS1_1892
JCP2022_801993,ECI1_1632
JCP2022_801994,ECI2_10455
JCP2022_801995,ECM1_1893
JCP2022_801996,ECSIT_51295
JCP2022_801997,EDA2R_60401
JCP2022_801998,EDAR_10913
JCP2022_801999,EDEM1_9695
JCP2022_802000,EDEM2_55741
JCP2022_802001,EDEM3_80267
JCP2022_802002,EDF1_8721
JCP2022_802003,EDNRA_1909
JCP2022_802004,EDNRB_1910
JCP2022_802005,EEA1_8411
JCP2022_802006,EED_8726
JCP2022_802007,EEF1A1_1915
JCP2022_802008,EEF1A2_1917
JCP2022_802009,EEF1B2_1933
JCP2022_802010,EEF1D_1936
JCP2022_802011,EEF1E1_9521
JCP2022_802012,EEF1G_1937
JCP2022_802013,EEF2_1938
JCP2022_802014,EEF2K_29904
JCP2022_802015,EEFSEC_60678
JCP2022_802016,EFL1_79631
JCP2022_802017,EFNA1_1942
JCP2022_802018,EFNA2_1943
JCP2022_802019,EFNA4_1945
JCP2022_802020,EFNA5_1946
JCP2022_802021,EFNB1_1947
JCP2022_802022,EFNB2_1948
JCP2022_802023,EFNB3_1949
JCP2022_802024,EFTUD2_9343
JCP2022_802025,EGF_1950
JCP2022_802026,EGFR_1956
JCP2022_802027,EGLN1_54583
JCP2022_802028,EGLN2_112398
JCP2022_802029,EGLN3_112399
JCP2022_802030,EGR1_1958
JCP2022_802031,EGR2_1959
JCP2022_802032,EGR3_1960
JCP2022_802033,EGR4_1961
JCP2022_802034,EHD4_30844
JCP2022_802035,EHF_26298
JCP2022_802036,EHHADH_1962
JCP2022_802037,EHMT1_79813
JCP2022_802038,EHMT2_10919
JCP2022_802039,EID1_23741
JCP2022_802040,EIF1_10209
JCP2022_802041,EIF1AX_1964
JCP2022_802042,EIF1AY_9086
JCP2022_802043,EIF1B_10289
JCP2022_802044,EIF2A_83939
JCP2022_802045,EIF2AK1_27102
JCP2022_802046,EIF2AK2_5610
JCP2022_802047,EIF2AK3_9451
JCP2022_802048,EIF2AK4_440275
JCP2022_802049,EIF2B1_1967
JCP2022_802050,EIF2B2_8892
JCP2022_802051,EIF2B3_8891
JCP2022_802052,EIF2B4_8890
JCP2022_802053,EIF2B5_8893
JCP2022_802054,EIF2S1_1965
JCP2022_802055,EIF2S2_8894
JCP2022_802056,EIF2S3_1968
JCP2022_802057,EIF3A_8661
JCP2022_802058,EIF3B_8662
JCP2022_802059,EIF3D_8664
JCP2022_802060,EIF3E_3646
JCP2022_802061,EIF3F_8665
JCP2022_802062,EIF3G_8666
JCP2022_802063,EIF3H_8667
JCP2022_802064,EIF3I_8668
JCP2022_802065,EIF3J_8669
JCP2022_802066,EIF3K_27335
JCP2022_802067,EIF4A1_1973
JCP2022_802068,EIF4A2_1974
JCP2022_802069,EIF4A3_9775
JCP2022_802070,EIF4B_1975
JCP2022_802071,EIF4E2_9470
JCP2022_802072,EIF4E3_317649
JCP2022_802073,EIF4EBP1_1978
JCP2022_802074,EIF4ENIF1_56478
JCP2022_802075,EIF4G1_1981
JCP2022_802076,EIF4G2_1982
JCP2022_802077,EIF4G3_8672
JCP2022_802078,EIF4H_7458
JCP2022_802079,EIF5_1983
JCP2022_802080,EIF5A_1984
JCP2022_802081,EIF5A2_56648
JCP2022_802082,EIF5B_9669
JCP2022_802083,EIF6_3692
JCP2022_802084,ELAC1_55520
JCP2022_802085,ELAC2_60528
JCP2022_802086,ELANE_1991
JCP2022_802087,ELF1_1997
JCP2022_802088,ELF2_1998
JCP2022_802089,ELF3_1999
JCP2022_802090,ELF4_2000
JCP2022_802091,ELF5_2001
JCP2022_802092,ELK1_2002
JCP2022_802093,ELK3_2004
JCP2022_802094,ELK4_2005
JCP2022_802095,ELL_8178
JCP2022_802096,ELL2_22936
JCP2022_802097,ELL3_80237
JCP2022_802098,ELMOD3_84173
JCP2022_802099,ELOVL4_6785
JCP2022_802100,ELOVL5_60481
JCP2022_802101,ELOVL6_79071
JCP2022_802102,ELP3_55140
JCP2022_802103,EMX1_2016
JCP2022_802104,EMX2_2018
JCP2022_802105,EN1_2019
JCP2022_802106,EN2_2020
JCP2022_802107,ENC1_8507
JCP2022_802108,ENDOG_2021
JCP2022_802109,ENGASE_64772
JCP2022_802110,ENO1_2023
JCP2022_802111,ENO2_2026
JCP2022_802112,ENO3_2027
JCP2022_802113,ENOPH1_58478
JCP2022_802114,ENPEP_2028
JCP2022_802115,ENPP1_5167
JCP2022_802116,ENPP2_5168
JCP2022_802117,ENPP3_5169
JCP2022_802118,ENPP4_22875
JCP2022_802119,ENPP5_59084
JCP2022_802120,ENPP6_133121
JCP2022_802121,ENPP7_339221
JCP2022_802122,ENTPD1_953
JCP2022_802123,ENTPD3_956
JCP2022_802124,ENTPD4_9583
JCP2022_802125,ENTPD5_957
JCP2022_802126,ENTPD6_955
JCP2022_802127,ENTPD7_57089
JCP2022_802128,ENTPD8_377841
JCP2022_802129,EOMES_8320
JCP2022_802130,EP300_2033
JCP2022_802131,EPAS1_2034
JCP2022_802132,EPB41L1_2036
JCP2022_802133,EPB42_2038
JCP2022_802134,EPC1_80314
JCP2022_802135,EPHA1_2041
JCP2022_802136,EPHA10_284656
JCP2022_802137,EPHA2_1969
JCP2022_802138,EPHA3_2042
JCP2022_802139,EPHA4_2043
JCP2022_802140,EPHA5_2044
JCP2022_802141,EPHA6_285220
JCP2022_802142,EPHA7_2045
JCP2022_802143,EPHA8_2046
JCP2022_802144,EPHB1_2047
JCP2022_802145,EPHB2_2048
JCP2022_802146,EPHB3_2049
JCP2022_802147,EPHB4_2050
JCP2022_802148,EPHB6_2051
JCP2022_802149,EPHX2_2053
JCP2022_802150,EPHX3_79852
JCP2022_802151,EPHX4_253152
JCP2022_802152,EPM2A_7957
JCP2022_802153,EPOR_2057
JCP2022_802154,EPRS_2058
JCP2022_802155,EPS8_2059
JCP2022_802156,EPT1_85465
JCP2022_802157,EPX_8288
JCP2022_802158,ERAL1_26284
JCP2022_802159,ERAP1_51752
JCP2022_802160,ERAP2_64167
JCP2022_802161,ERBB2_2064
JCP2022_802162,ERBB3_2065
JCP2022_802163,ERBB4_2066
JCP2022_802164,ERCC1_2067
JCP2022_802165,ERCC2_2068
JCP2022_802166,ERCC3_2071
JCP2022_802167,ERCC4_2072
JCP2022_802168,ERCC5_2073
JCP2022_802169,ERCC6_2074
JCP2022_802170,ERCC8_1161
JCP2022_802171,EREG_2069
JCP2022_802172,ERF_2077
JCP2022_802173,ERG_2078
JCP2022_802174,ERI1_90459
JCP2022_802175,ERMP1_79956
JCP2022_802176,ERN1_2081
JCP2022_802177,ERN2_10595
JCP2022_802178,ERO1A_30001
JCP2022_802179,ERP44_23071
JCP2022_802180,ESD_2098
JCP2022_802181,ESM1_11082
JCP2022_802182,ESPL1_9700
JCP2022_802183,ESR1_2099
JCP2022_802184,ESR2_2100
JCP2022_802185,ESRRA_2101
JCP2022_802186,ESRRB_2103
JCP2022_802187,ESRRG_2104
JCP2022_802188,ESX1_80712
JCP2022_802189,ETF1_2107
JCP2022_802190,ETFA_2108
JCP2022_802191,ETFB_2109
JCP2022_802192,ETFDH_2110
JCP2022_802193,ETNK1_55500
JCP2022_802194,ETNK2_55224
JCP2022_802195,ETNPPL_64850
JCP2022_802196,ETS1_2113
JCP2022_802197,ETS2_2114
JCP2022_802198,ETV1_2115
JCP2022_802199,ETV2_2116
JCP2022_802200,ETV3_2117
JCP2022_802201,ETV4_2118
JCP2022_802202,ETV5_2119
JCP2022_802203,ETV6_2120
JCP2022_802204,ETV7_51513
JCP2022_802205,EVX1_2128
JCP2022_802206,EVX2_344191
JCP2022_802207,EWSR1_2130
JCP2022_802208,EXO1_9156
JCP2022_802209,EXOG_9941
JCP2022_802210,EXOSC4_54512
JCP2022_802211,EXOSC5_56915
JCP2022_802212,EXOSC7_23016
JCP2022_802213,EXOSC8_11340
JCP2022_802214,EXOSC9_5393
JCP2022_802215,EXT1_2131
JCP2022_802216,EXT2_2132
JCP2022_802217,EXTL1_2134
JCP2022_802218,EXTL2_2135
JCP2022_802219,EXTL3_2137
JCP2022_802220,EYA1_2138
JCP2022_802221,EYA2_2139
JCP2022_802222,EYA3_2140
JCP2022_802223,EYA4_2070
JCP2022_802224,EZH1_2145
JCP2022_802225,EZH2_2146
JCP2022_802226,F10_2159
JCP2022_802227,F11_2160
JCP2022_802228,F11R_50848
JCP2022_802229,F12_2161
JCP2022_802230,F13A1_2162
JCP2022_802231,F13B_2165
JCP2022_802232,F2_2147
JCP2022_802233,F2R_2149
JCP2022_802234,F2RL1_2150
JCP2022_802235,F2RL2_2151
JCP2022_802236,F2RL3_9002
JCP2022_802237,F3_2152
JCP2022_802238,F5_2153
JCP2022_802239,F7_2155
JCP2022_802240,F8_2157
JCP2022_802241,F9_2158
JCP2022_802242,FA2H_79152
JCP2022_802243,FAAH_2166
JCP2022_802244,FAAH2_158584
JCP2022_802245,FABP1_2168
JCP2022_802246,FABP2_2169
JCP2022_802247,FABP3_2170
JCP2022_802248,FABP6_2172
JCP2022_802249,FABP7_2173
JCP2022_802250,FADD_8772
JCP2022_802251,FADS1_3992
JCP2022_802252,FADS2_9415
JCP2022_802253,FADS3_3995
JCP2022_802254,FADS6_283985
JCP2022_802255,FAH_2184
JCP2022_802256,FAHD1_81889
JCP2022_802257,FAHD2A_51011
JCP2022_802258,FAHD2B_151313
JCP2022_802259,FAM170A_340069
JCP2022_802260,FAM20A_54757
JCP2022_802261,FAM20B_9917
JCP2022_802262,FAM20C_56975
JCP2022_802263,FANCA_2175
JCP2022_802264,FANCC_2176
JCP2022_802265,FANCG_2189
JCP2022_802266,FANCL_55120
JCP2022_802267,FANCM_57697
JCP2022_802268,FANK1_92565
JCP2022_802269,FAP_2191
JCP2022_802270,FARS2_10667
JCP2022_802271,FARSA_2193
JCP2022_802272,FARSB_10056
JCP2022_802273,FAS_355
JCP2022_802274,FASN_2194
JCP2022_802275,FASTK_10922
JCP2022_802276,FASTKD1_79675
JCP2022_802277,FASTKD2_22868
JCP2022_802278,FASTKD3_79072
JCP2022_802279,FASTKD5_60493
JCP2022_802280,FBP1_2203
JCP2022_802281,FBP2_8789
JCP2022_802282,FBXL12_54850
JCP2022_802283,FBXL13_222235
JCP2022_802284,FBXL14_144699
JCP2022_802285,FBXL15_79176
JCP2022_802286,FBXL16_146330
JCP2022_802287,FBXL17_64839
JCP2022_802288,FBXL18_80028
JCP2022_802289,FBXL19_54620
JCP2022_802290,FBXL2_25827
JCP2022_802291,FBXL20_84961
JCP2022_802292,FBXL21_26223
JCP2022_802293,FBXL22_283807
JCP2022_802294,FBXL3_26224
JCP2022_802295,FBXL4_26235
JCP2022_802296,FBXL5_26234
JCP2022_802297,FBXL6_26233
JCP2022_802298,FBXL7_23194
JCP2022_802299,FBXL8_55336
JCP2022_802300,FBXO10_26267
JCP2022_802301,FBXO11_80204
JCP2022_802302,FBXO15_201456
JCP2022_802303,FBXO16_157574
JCP2022_802304,FBXO17_115290
JCP2022_802305,FBXO18_84893
JCP2022_802306,FBXO2_26232
JCP2022_802307,FBXO21_23014
JCP2022_802308,FBXO22_26263
JCP2022_802309,FBXO24_26261
JCP2022_802310,FBXO25_26260
JCP2022_802311,FBXO27_126433
JCP2022_802312,FBXO28_23219
JCP2022_802313,FBXO3_26273
JCP2022_802314,FBXO30_84085
JCP2022_802315,FBXO31_79791
JCP2022_802316,FBXO32_114907
JCP2022_802317,FBXO33_254170
JCP2022_802318,FBXO34_55030
JCP2022_802319,FBXO36_130888
JCP2022_802320,FBXO38_81545
JCP2022_802321,FBXO39_162517
JCP2022_802322,FBXO4_26272
JCP2022_802323,FBXO40_51725
JCP2022_802324,FBXO41_150726
JCP2022_802325,FBXO42_54455
JCP2022_802326,FBXO43_286151
JCP2022_802327,FBXO44_93611
JCP2022_802328,FBXO45_200933
JCP2022_802329,FBXO46_23403
JCP2022_802330,FBXO47_494188
JCP2022_802331,FBXO48_554251
JCP2022_802332,FBXO5_26271
JCP2022_802333,FBXO6_26270
JCP2022_802334,FBXO7_25793
JCP2022_802335,FBXO8_26269
JCP2022_802336,FBXO9_26268
JCP2022_802337,FBXW10_10517
JCP2022_802338,FBXW11_23291
JCP2022_802339,FBXW12_285231
JCP2022_802340,FBXW2_26190
JCP2022_802341,FBXW4_6468
JCP2022_802342,FBXW5_54461
JCP2022_802343,FBXW7_55294
JCP2022_802344,FBXW8_26259
JCP2022_802345,FCER1A_2205
JCP2022_802346,FCER1G_2207
JCP2022_802347,FCER2_2208
JCP2022_802348,FCGR2A_2212
JCP2022_802349,FCGR2B_2213
JCP2022_802350,FCGR3A_2214
JCP2022_802351,FCGR3B_2215
JCP2022_802352,FCGRT_2217
JCP2022_802353,FCRL2_79368
JCP2022_802354,FDFT1_2222
JCP2022_802355,FDPS_2224
JCP2022_802356,FDX1_2230
JCP2022_802357,FDXR_2232
JCP2022_802358,FECH_2235
JCP2022_802359,FEM1A_55527
JCP2022_802360,FEM1B_10116
JCP2022_802361,FEN1_2237
JCP2022_802362,FER_2241
JCP2022_802363,FERD3L_222894
JCP2022_802364,FES_2242
JCP2022_802365,FEV_54738
JCP2022_802366,FEZF1_389549
JCP2022_802367,FEZF2_55079
JCP2022_802368,FFAR1_2864
JCP2022_802369,FFAR2_2867
JCP2022_802370,FFAR3_2865
JCP2022_802371,FFAR4_338557
JCP2022_802372,FGA_2243
JCP2022_802373,FGB_2244
JCP2022_802374,FGD1_2245
JCP2022_802375,FGF1_2246
JCP2022_802376,FGF10_2255
JCP2022_802377,FGF11_2256
JCP2022_802378,FGF12_2257
JCP2022_802379,FGF13_2258
JCP2022_802380,FGF14_2259
JCP2022_802381,FGF16_8823
JCP2022_802382,FGF17_8822
JCP2022_802383,FGF18_8817
JCP2022_802384,FGF19_9965
JCP2022_802385,FGF2_2247
JCP2022_802386,FGF20_26281
JCP2022_802387,FGF21_26291
JCP2022_802388,FGF23_8074
JCP2022_802389,FGF3_2248
JCP2022_802390,FGF4_2249
JCP2022_802391,FGF5_2250
JCP2022_802392,FGF6_2251
JCP2022_802393,FGF7_2252
JCP2022_802394,FGF8_2253
JCP2022_802395,FGF9_2254
JCP2022_802396,FGFR1_2260
JCP2022_802397,FGFR3_2261
JCP2022_802398,FGFR4_2264
JCP2022_802399,FGFRL1_53834
JCP2022_802400,FGG_2266
JCP2022_802401,FGGY_55277
JCP2022_802402,FGL2_10875
JCP2022_802403,FGR_2268
JCP2022_802404,FH_2271
JCP2022_802405,FHIT_2272
JCP2022_802406,FHL5_9457
JCP2022_802407,FIGF_2277
JCP2022_802408,FIGLA_344018
JCP2022_802409,FKBP10_60681
JCP2022_802410,FKBP11_51303
JCP2022_802411,FKBP14_55033
JCP2022_802412,FKBP15_23307
JCP2022_802413,FKBP1A_2280
JCP2022_802414,FKBP1B_2281
JCP2022_802415,FKBP2_2286
JCP2022_802416,FKBP3_2287
JCP2022_802417,FKBP4_2288
JCP2022_802418,FKBP5_2289
JCP2022_802419,FKBP6_8468
JCP2022_802420,FKBP7_51661
JCP2022_802421,FKBP9_11328
JCP2022_802422,FLAD1_80308
JCP2022_802423,FLI1_2313
JCP2022_802424,FLNA_2316
JCP2022_802425,FLNC_2318
JCP2022_802426,FLT1_2321
JCP2022_802427,FLT3_2322
JCP2022_802428,FLT4_2324
JCP2022_802429,FLVCR1_28982
JCP2022_802430,FMO1_2326
JCP2022_802431,FMO2_2327
JCP2022_802432,FMO3_2328
JCP2022_802433,FMO4_2329
JCP2022_802434,FN1_2335
JCP2022_802435,FN3K_64122
JCP2022_802436,FN3KRP_79672
JCP2022_802437,FNTA_2339
JCP2022_802438,FNTB_2342
JCP2022_802439,FOLH1_2346
JCP2022_802440,FOLR1_2348
JCP2022_802441,FOLR2_2350
JCP2022_802442,FOS_2353
JCP2022_802443,FOSB_2354
JCP2022_802444,FOSL1_8061
JCP2022_802445,FOSL2_2355
JCP2022_802446,FOXA1_3169
JCP2022_802447,FOXA2_3170
JCP2022_802448,FOXA3_3171
JCP2022_802449,FOXB1_27023
JCP2022_802450,FOXB2_442425
JCP2022_802451,FOXC1_2296
JCP2022_802452,FOXC2_2303
JCP2022_802453,FOXD1_2297
JCP2022_802454,FOXD2_2306
JCP2022_802455,FOXD3_27022
JCP2022_802456,FOXD4_2298
JCP2022_802457,FOXD4L1_200350
JCP2022_802458,FOXD4L5_653427
JCP2022_802459,FOXE1_2304
JCP2022_802460,FOXE3_2301
JCP2022_802461,FOXF1_2294
JCP2022_802462,FOXF2_2295
JCP2022_802463,FOXG1_2290
JCP2022_802464,FOXH1_8928
JCP2022_802465,FOXI1_2299
JCP2022_802466,FOXI2_399823
JCP2022_802467,FOXJ1_2302
JCP2022_802468,FOXJ2_55810
JCP2022_802469,FOXJ3_22887
JCP2022_802470,FOXK1_221937
JCP2022_802471,FOXK2_3607
JCP2022_802472,FOXL1_2300
JCP2022_802473,FOXL2_668
JCP2022_802474,FOXM1_2305
JCP2022_802475,FOXN1_8456
JCP2022_802476,FOXN2_3344
JCP2022_802477,FOXN3_1112
JCP2022_802478,FOXN4_121643
JCP2022_802479,FOXO1_2308
JCP2022_802480,FOXO3_2309
JCP2022_802481,FOXO4_4303
JCP2022_802482,FOXO6_100132074
JCP2022_802483,FOXP1_27086
JCP2022_802484,FOXP2_93986
JCP2022_802485,FOXP3_50943
JCP2022_802486,FOXP4_116113
JCP2022_802487,FOXQ1_94234
JCP2022_802488,FOXR1_283150
JCP2022_802489,FOXR2_139628
JCP2022_802490,FOXS1_2307
JCP2022_802491,FPGS_2356
JCP2022_802492,FPGT_8790
JCP2022_802493,FPR1_2357
JCP2022_802494,FPR2_2358
JCP2022_802495,FPR3_2359
JCP2022_802496,FRAT1_10023
JCP2022_802497,FRK_2444
JCP2022_802498,FSD1L_83856
JCP2022_802499,FSHR_2492
JCP2022_802500,FTH1_2495
JCP2022_802501,FTSJ1_24140
JCP2022_802502,FTSJ3_117246
JCP2022_802503,FUBP1_8880
JCP2022_802504,FUBP3_8939
JCP2022_802505,FUCA1_2517
JCP2022_802506,FUCA2_2519
JCP2022_802507,FUK_197258
JCP2022_802508,FURIN_5045
JCP2022_802509,FUS_2521
JCP2022_802510,FUT1_2523
JCP2022_802511,FUT2_2524
JCP2022_802512,FUT3_2525
JCP2022_802513,FUT4_2526
JCP2022_802514,FUT5_2527
JCP2022_802515,FUT6_2528
JCP2022_802516,FUT7_2529
JCP2022_802517,FUT8_2530
JCP2022_802518,FUT9_10690
JCP2022_802519,FXYD2_486
JCP2022_802520,FXYD4_53828
JCP2022_802521,FXYD5_53827
JCP2022_802522,FXYD6_53826
JCP2022_802523,FXYD7_53822
JCP2022_802524,FYCO1_79443
JCP2022_802525,FYN_2534
JCP2022_802526,FZD1_8321
JCP2022_802527,FZD10_11211
JCP2022_802528,FZD2_2535
JCP2022_802529,FZD3_7976
JCP2022_802530,FZD4_8322
JCP2022_802531,FZD5_7855
JCP2022_802532,FZD6_8323
JCP2022_802533,FZD7_8324
JCP2022_802534,FZD8_8325
JCP2022_802535,FZD9_8326
JCP2022_802536,G2E3_55632
JCP2022_802537,G3BP1_10146
JCP2022_802538,G3BP2_9908
JCP2022_802539,G6PC_2538
JCP2022_802540,G6PC2_57818
JCP2022_802541,G6PC3_92579
JCP2022_802542,G6PD_2539
JCP2022_802543,GAA_2548
JCP2022_802544,GAB2_9846
JCP2022_802545,GABARAP_11337
JCP2022_802546,GABARAPL2_11345
JCP2022_802547,GABBR1_2550
JCP2022_802548,GABBR2_9568
JCP2022_802549,GABPB1_2553
JCP2022_802550,GABRA1_2554
JCP2022_802551,GABRA2_2555
JCP2022_802552,GABRA3_2556
JCP2022_802553,GABRA4_2557
JCP2022_802554,GABRA5_2558
JCP2022_802555,GABRA6_2559
JCP2022_802556,GABRB1_2560
JCP2022_802557,GABRB2_2561
JCP2022_802558,GABRB3_2562
JCP2022_802559,GABRD_2563
JCP2022_802560,GABRE_2564
JCP2022_802561,GABRG1_2565
JCP2022_802562,GABRG2_2566
JCP2022_802563,GABRG3_2567
